learn_id,pokemon_id,move_id,pokemon_name_en,move_name_en,gen,method,method_transfer,learn_level
3943,35,890,Clefairy,Uproar,9,TM,,0
3944,35,279,Clefairy,Focus Punch,9,TM,,0
3945,35,204,Clefairy,Dual Wingbeat,9,TM,,0
3946,35,533,Clefairy,Misty Explosion,9,TM,,0
3947,35,619,Clefairy,Psych Up,9,TM,,0
3948,35,183,Clefairy,Double-Edge,9,TM,,0
3949,35,222,Clefairy,Endeavor,9,TM,,0
3950,35,518,Clefairy,Meteor Beam,9,TM,,0
3951,35,17,Clefairy,Alluring Voice,9,TM,,0
3952,35,777,Clefairy,Splash,9,level_up,,1
3953,35,830,Clefairy,Tackle,9,level_up,,1
3954,35,236,Clefairy,Fairy Wind,9,level_up,,5
3955,35,171,Clefairy,Disarming Voice,9,level_up,,8
3956,35,111,Clefairy,Charm,9,level_up,,13
3957,35,198,Clefairy,Draining Kiss,9,level_up,,16
3958,35,474,Clefairy,Magical Leaf,9,level_up,,18
3959,35,520,Clefairy,Metronome,9,level_up,,20
3960,35,92,Clefairy,Bubble Beam,9,level_up,,22
3961,35,537,Clefairy,Moonlight,9,level_up,,24
3962,35,19,Clefairy,Amnesia,9,level_up,,28
3963,35,159,Clefairy,Dazzling Gleam,9,level_up,,32
3964,35,547,Clefairy,Mystical Fire,9,level_up,,42
3965,35,535,Clefairy,Moonblast,9,level_up,,48
3966,35,183,Clefairy,Double-Edge,9,level_up,,55
3967,35,370,Clefairy,Headbutt,9,TM,,0
3968,35,628,Clefairy,Psyshock,9,TM,,0
3969,35,103,Clefairy,Calm Mind,9,TM,,0
3970,35,860,Clefairy,Thunder Wave,9,TM,,0
3971,35,407,Clefairy,Ice Beam,9,TM,,0
3972,35,457,Clefairy,Light Screen,9,TM,,0
3973,35,616,Clefairy,Protect,9,TM,,0
3974,35,590,Clefairy,Play Rough,9,TM,,0
3975,35,858,Clefairy,Thunder Punch,9,TM,,0
3976,35,411,Clefairy,Ice Punch,9,TM,,0
3977,35,823,Clefairy,Swift,9,TM,,0
3978,35,168,Clefairy,Dig,9,TM,,0
3979,35,254,Clefairy,Fire Punch,9,TM,,0
3980,35,652,Clefairy,Reflect,9,TM,,0
3981,35,75,Clefairy,Body Slam,9,TM,,0
3982,35,223,Clefairy,Endure,9,TM,,0
3983,35,783,Clefairy,Stealth Rock,9,TM,,0
3984,35,250,Clefairy,Fire Blast,9,TM,,0
3985,35,683,Clefairy,Safeguard,9,TM,,0
3986,35,183,Clefairy,Double-Edge,9,TM,,0
3987,35,932,Clefairy,Zen Headbutt,9,TM,,0
3988,35,263,Clefairy,Flamethrower,9,TM,,0
3989,35,620,Clefairy,Psychic,9,TM,,0
3990,35,757,Clefairy,Solar Beam,9,TM,,0
3991,35,861,Clefairy,Thunderbolt,9,TM,,0
3992,35,402,Clefairy,Hyper Voice,9,TM,,0
3993,35,705,Clefairy,Shadow Ball,9,TM,,0
3994,35,807,Clefairy,Substitute,9,TM,,0
3995,35,428,Clefairy,Iron Tail,9,TM,,0
3996,35,159,Clefairy,Dazzling Gleam,9,TM,,0
3997,35,373,Clefairy,Heal Block,9,TM,,0
3998,35,520,Clefairy,Metronome,9,TM,,0
3999,35,925,Clefairy,Work Up,9,TM,,0
4000,35,69,Clefairy,Blizzard,9,TM,,0
4001,35,855,Clefairy,Thunder,9,TM,,0
4002,35,234,Clefairy,Facade,9,TM,,0
4003,35,113,Clefairy,Chilling Water,9,TM,,0
4004,35,726,Clefairy,Sing,9,TM,,0
4005,35,199,Clefairy,Dream Eater,9,TM,,0
4006,35,110,Clefairy,Charge Beam,9,TM,,0
4007,35,197,Clefairy,Drain Punch,9,TM,,0
4008,35,204,Clefairy,Dual Wingbeat,9,TM,,0
4009,35,874,Clefairy,Tri Attack,9,TM,,0
4010,35,518,Clefairy,Meteor Beam,9,TM,,0
4011,36,455,Clefable,Life Dew,9,level_up,,1
4012,36,519,Clefable,Meteor Mash,9,level_up,,1
4013,36,520,Clefable,Metronome,9,level_up,,1
4014,36,535,Clefable,Moonblast,9,level_up,,1
4015,36,12,Clefable,After You,9,transfer,transfer,0
4016,36,111,Clefable,Charm,9,transfer,transfer,0
4017,36,137,Clefable,Copycat,9,transfer,transfer,0
4018,36,141,Clefable,Cosmic Power,9,transfer,transfer,0
4019,36,162,Clefable,Defense Curl,9,transfer,transfer,0
4020,36,171,Clefable,Disarming Voice,9,transfer,transfer,0
4021,36,221,Clefable,Encore,9,transfer,transfer,0
4022,36,280,Clefable,Follow Me,9,transfer,transfer,0
4023,36,351,Clefable,Gravity,9,transfer,transfer,0
4024,36,352,Clefable,Growl,9,transfer,transfer,0
4025,36,376,Clefable,Healing Wish,9,transfer,transfer,0
4026,36,537,Clefable,Moonlight,9,transfer,transfer,0
4027,36,602,Clefable,Pound,9,transfer,transfer,0
4028,36,726,Clefable,Sing,9,transfer,transfer,0
4029,36,777,Clefable,Splash,9,transfer,transfer,0
4030,36,796,Clefable,Stored Power,9,transfer,transfer,0
4031,36,821,Clefable,Sweet Kiss,9,transfer,transfer,0
4032,36,835,Clefable,Take Down,9,TM,,0
4033,36,111,Clefable,Charm,9,TM,,0
4034,36,238,Clefable,Fake Tears,9,TM,,0
4035,36,616,Clefable,Protect,9,TM,,0
4036,36,905,Clefable,Water Pulse,9,TM,,0
4037,36,617,Clefable,Psybeam,9,TM,,0
4038,36,850,Clefable,Thief,9,TM,,0
4039,36,171,Clefable,Disarming Voice,9,TM,,0
4040,36,113,Clefable,Chilling Water,9,TM,,0
4041,36,110,Clefable,Charge Beam,9,TM,,0
4042,36,234,Clefable,Facade,9,TM,,0
4043,36,823,Clefable,Swift,9,TM,,0
4044,36,474,Clefable,Magical Leaf,9,TM,,0
4045,36,416,Clefable,Icy Wind,9,TM,,0
4046,36,198,Clefable,Draining Kiss,9,TM,,0
4047,36,796,Clefable,Stored Power,9,TM,,0
4048,36,556,Clefable,Night Shade,9,TM,,0
4049,36,269,Clefable,Fling,9,TM,,0
4050,36,223,Clefable,Endure,9,TM,,0
4051,36,810,Clefable,Sunny Day,9,TM,,0
4052,36,645,Clefable,Rain Dance,9,TM,,0
4053,36,628,Clefable,Psyshock,9,TM,,0
4054,36,168,Clefable,Dig,9,TM,,0
4055,36,88,Clefable,Brick Break,9,TM,,0
4056,36,932,Clefable,Zen Headbutt,9,TM,,0
4057,36,75,Clefable,Body Slam,9,TM,,0
4058,36,254,Clefable,Fire Punch,9,TM,,0
4059,36,858,Clefable,Thunder Punch,9,TM,,0
4060,36,411,Clefable,Ice Punch,9,TM,,0
4061,36,740,Clefable,Sleep Talk,9,TM,,0
4062,36,197,Clefable,Drain Punch,9,TM,,0
4063,36,652,Clefable,Reflect,9,TM,,0
4064,36,457,Clefable,Light Screen,9,TM,,0
4065,36,159,Clefable,Dazzling Gleam,9,TM,,0
4066,36,520,Clefable,Metronome,9,TM,,0
4067,36,345,Clefable,Grass Knot,9,TM,,0
4068,36,860,Clefable,Thunder Wave,9,TM,,0
4069,36,656,Clefable,Rest,9,TM,,0
4070,36,417,Clefable,Imprison,9,TM,,0
4071,36,730,Clefable,Skill Swap,9,TM,,0
4072,36,807,Clefable,Substitute,9,TM,,0
4073,36,875,Clefable,Trick,9,TM,,0
4074,36,705,Clefable,Shadow Ball,9,TM,,0
4075,36,783,Clefable,Stealth Rock,9,TM,,0
4076,36,402,Clefable,Hyper Voice,9,TM,,0
4077,36,620,Clefable,Psychic,9,TM,,0
4078,36,221,Clefable,Encore,9,TM,,0
4079,36,263,Clefable,Flamethrower,9,TM,,0
4080,36,861,Clefable,Thunderbolt,9,TM,,0
4081,36,590,Clefable,Play Rough,9,TM,,0
4082,36,19,Clefable,Amnesia,9,TM,,0
4083,36,103,Clefable,Calm Mind,9,TM,,0
4084,36,382,Clefable,Helping Hand,9,TM,,0
4085,36,51,Clefable,Baton Pass,9,TM,,0
4086,36,407,Clefable,Ice Beam,9,TM,,0
4087,36,534,Clefable,Misty Terrain,9,TM,,0
4088,36,250,Clefable,Fire Blast,9,TM,,0
4089,36,69,Clefable,Blizzard,9,TM,,0
4090,36,337,Clefable,Giga Impact,9,TM,,0
4091,36,277,Clefable,Focus Blast,9,TM,,0
4092,36,399,Clefable,Hyper Beam,9,TM,,0
4093,36,855,Clefable,Thunder,9,TM,,0
4094,36,757,Clefable,Solar Beam,9,TM,,0
4095,36,847,Clefable,Tera Blast,9,TM,,0
4096,36,351,Clefable,Gravity,9,TM,,0
4097,36,438,Clefable,Knock Off,9,TM,,0
4098,36,890,Clefable,Uproar,9,TM,,0
4099,36,279,Clefable,Focus Punch,9,TM,,0
4100,36,204,Clefable,Dual Wingbeat,9,TM,,0
4101,36,533,Clefable,Misty Explosion,9,TM,,0
4102,36,619,Clefable,Psych Up,9,TM,,0
4103,36,183,Clefable,Double-Edge,9,TM,,0
4104,36,222,Clefable,Endeavor,9,TM,,0
4105,36,297,Clefable,Future Sight,9,TM,,0
4106,36,518,Clefable,Meteor Beam,9,TM,,0
4107,36,17,Clefable,Alluring Voice,9,TM,,0
4108,36,777,Clefable,Splash,9,level_up,,1
4109,36,830,Clefable,Tackle,9,level_up,,1
4110,36,236,Clefable,Fairy Wind,9,level_up,,5
4111,36,171,Clefable,Disarming Voice,9,level_up,,8
4112,36,111,Clefable,Charm,9,level_up,,13
4113,36,198,Clefable,Draining Kiss,9,level_up,,16
4114,36,474,Clefable,Magical Leaf,9,level_up,,18
4115,36,520,Clefable,Metronome,9,level_up,,20
4116,36,92,Clefable,Bubble Beam,9,level_up,,22
4117,36,537,Clefable,Moonlight,9,level_up,,24
4118,36,19,Clefable,Amnesia,9,level_up,,28
4119,36,159,Clefable,Dazzling Gleam,9,level_up,,32
4120,36,547,Clefable,Mystical Fire,9,level_up,,42
4121,36,535,Clefable,Moonblast,9,level_up,,48
4122,36,15,Clefable,Air Slash,9,level_up,,52
4123,36,183,Clefable,Double-Edge,9,level_up,,55
4124,36,370,Clefable,Headbutt,9,TM,,0
4125,36,628,Clefable,Psyshock,9,TM,,0
4126,36,103,Clefable,Calm Mind,9,TM,,0
4127,36,860,Clefable,Thunder Wave,9,TM,,0
4128,36,407,Clefable,Ice Beam,9,TM,,0
4129,36,457,Clefable,Light Screen,9,TM,,0
4130,36,616,Clefable,Protect,9,TM,,0
4131,36,590,Clefable,Play Rough,9,TM,,0
4132,36,858,Clefable,Thunder Punch,9,TM,,0
4133,36,411,Clefable,Ice Punch,9,TM,,0
4134,36,823,Clefable,Swift,9,TM,,0
4135,36,168,Clefable,Dig,9,TM,,0
4136,36,254,Clefable,Fire Punch,9,TM,,0
4137,36,652,Clefable,Reflect,9,TM,,0
4138,36,75,Clefable,Body Slam,9,TM,,0
4139,36,223,Clefable,Endure,9,TM,,0
4140,36,783,Clefable,Stealth Rock,9,TM,,0
4141,36,250,Clefable,Fire Blast,9,TM,,0
4142,36,399,Clefable,Hyper Beam,9,TM,,0
4143,36,683,Clefable,Safeguard,9,TM,,0
4144,36,337,Clefable,Giga Impact,9,TM,,0
4145,36,183,Clefable,Double-Edge,9,TM,,0
4146,36,932,Clefable,Zen Headbutt,9,TM,,0
4147,36,263,Clefable,Flamethrower,9,TM,,0
4148,36,620,Clefable,Psychic,9,TM,,0
4149,36,757,Clefable,Solar Beam,9,TM,,0
4150,36,861,Clefable,Thunderbolt,9,TM,,0
4151,36,402,Clefable,Hyper Voice,9,TM,,0
4152,36,705,Clefable,Shadow Ball,9,TM,,0
4153,36,807,Clefable,Substitute,9,TM,,0
4154,36,428,Clefable,Iron Tail,9,TM,,0
4155,36,159,Clefable,Dazzling Gleam,9,TM,,0
4156,36,373,Clefable,Heal Block,9,TM,,0
4157,36,520,Clefable,Metronome,9,TM,,0
4158,36,277,Clefable,Focus Blast,9,TM,,0
4159,36,925,Clefable,Work Up,9,TM,,0
4160,36,69,Clefable,Blizzard,9,TM,,0
4161,36,855,Clefable,Thunder,9,TM,,0
4162,36,234,Clefable,Facade,9,TM,,0
4163,36,113,Clefable,Chilling Water,9,TM,,0
4164,36,726,Clefable,Sing,9,TM,,0
4165,36,199,Clefable,Dream Eater,9,TM,,0
4166,36,110,Clefable,Charge Beam,9,TM,,0
4167,36,197,Clefable,Drain Punch,9,TM,,0
4168,36,204,Clefable,Dual Wingbeat,9,TM,,0
4169,36,874,Clefable,Tri Attack,9,TM,,0
4170,36,518,Clefable,Meteor Beam,9,TM,,0
4171,37,220,Vulpix,Ember,8,level_up,,1
4172,37,833,Vulpix,Tail Whip,8,level_up,,1
4173,37,170,Vulpix,Disable,8,level_up,,4
4174,37,637,Vulpix,Quick Attack,8,level_up,,8
4175,37,776,Vulpix,Spite,8,level_up,,12
4176,37,418,Vulpix,Incinerate,8,level_up,,16
4177,37,131,Vulpix,Confuse Ray,8,level_up,,20
4178,37,919,Vulpix,Will-O-Wisp,8,level_up,,24
4179,37,231,Vulpix,Extrasensory,8,level_up,,28
4180,37,263,Vulpix,Flamethrower,8,level_up,,32
4181,37,417,Vulpix,Imprison,8,level_up,,36
4182,37,255,Vulpix,Fire Spin,8,level_up,,40
4183,37,683,Vulpix,Safeguard,8,level_up,,44
4184,37,420,Vulpix,Inferno,8,level_up,,48
4185,37,354,Vulpix,Grudge,8,level_up,,52
4186,37,250,Vulpix,Fire Blast,8,level_up,,56
4187,37,45,Vulpix,Baby-Doll Eyes,8,egg,,1
4188,37,259,Vulpix,Flail,8,egg,,1
4189,37,261,Vulpix,Flame Charge,8,egg,,1
4190,37,393,Vulpix,Howl,8,egg,,1
4191,37,405,Vulpix,Hypnosis,8,egg,,1
4192,37,512,Vulpix,Memento,8,egg,,1
4193,37,664,Vulpix,Roar,8,egg,,1
4194,37,101,Vulpix,Burning Jealousy,8,tutor,,0
4195,37,255,Vulpix,Fire Spin,8,TM,,0
4196,37,168,Vulpix,Dig,8,TM,,0
4197,37,683,Vulpix,Safeguard,8,TM,,0
4198,37,656,Vulpix,Rest,8,TM,,0
4199,37,753,Vulpix,Snore,8,TM,,0
4200,37,616,Vulpix,Protect,8,TM,,0
4201,37,37,Vulpix,Attract,8,TM,,0
4202,37,810,Vulpix,Sunny Day,8,TM,,0
4203,37,919,Vulpix,Will-O-Wisp,8,TM,,0
4204,37,234,Vulpix,Facade,8,TM,,0
4205,37,823,Vulpix,Swift,8,TM,,0
4206,37,417,Vulpix,Imprison,8,TM,,0
4207,37,911,Vulpix,Weather Ball,8,TM,,0
4208,37,579,Vulpix,Payback,8,TM,,0
4209,37,608,Vulpix,Power Swap,8,TM,,0
4210,37,679,Vulpix,Round,8,TM,,0
4211,37,383,Vulpix,Hex,8,TM,,0
4212,37,832,Vulpix,Tail Slap,8,TM,,0
4213,37,547,Vulpix,Mystical Fire,8,TM,,0
4214,37,75,Vulpix,Body Slam,8,TR,,0
4215,37,263,Vulpix,Flamethrower,8,TR,,0
4216,37,13,Vulpix,Agility,8,TR,,0
4217,37,250,Vulpix,Fire Blast,8,TR,,0
4218,37,807,Vulpix,Substitute,8,TR,,0
4219,37,223,Vulpix,Endure,8,TR,,0
4220,37,740,Vulpix,Sleep Talk,8,TR,,0
4221,37,221,Vulpix,Encore,8,TR,,0
4222,37,428,Vulpix,Iron Tail,8,TR,,0
4223,37,380,Vulpix,Heat Wave,8,TR,,0
4224,37,574,Vulpix,Overheat,8,TR,,0
4225,37,264,Vulpix,Flare Blitz,8,TR,,0
4226,37,156,Vulpix,Dark Pulse,8,TR,,0
4227,37,224,Vulpix,Energy Ball,8,TR,,0
4228,37,932,Vulpix,Zen Headbutt,8,TR,,0
4229,37,284,Vulpix,Foul Play,8,TR,,0
4230,37,220,Vulpix,Ember,8,level_up,,1
4231,37,833,Vulpix,Tail Whip,8,level_up,,1
4232,37,170,Vulpix,Disable,8,level_up,,4
4233,37,637,Vulpix,Quick Attack,8,level_up,,8
4234,37,776,Vulpix,Spite,8,level_up,,12
4235,37,418,Vulpix,Incinerate,8,level_up,,16
4236,37,131,Vulpix,Confuse Ray,8,level_up,,20
4237,37,919,Vulpix,Will-O-Wisp,8,level_up,,24
4238,37,231,Vulpix,Extrasensory,8,level_up,,28
4239,37,263,Vulpix,Flamethrower,8,level_up,,32
4240,37,417,Vulpix,Imprison,8,level_up,,36
4241,37,255,Vulpix,Fire Spin,8,level_up,,40
4242,37,683,Vulpix,Safeguard,8,level_up,,44
4243,37,420,Vulpix,Inferno,8,level_up,,48
4244,37,354,Vulpix,Grudge,8,level_up,,52
4245,37,250,Vulpix,Fire Blast,8,level_up,,56
4246,37,45,Vulpix,Baby-Doll Eyes,8,egg,,1
4247,37,170,Vulpix,Disable,8,egg,,1
4248,37,231,Vulpix,Extrasensory,8,egg,,1
4249,37,259,Vulpix,Flail,8,egg,,1
4250,37,261,Vulpix,Flame Charge,8,egg,,1
4251,37,264,Vulpix,Flare Blitz,8,egg,,1
4252,37,380,Vulpix,Heat Wave,8,egg,,1
4253,37,383,Vulpix,Hex,8,egg,,1
4254,37,393,Vulpix,Howl,8,egg,,1
4255,37,405,Vulpix,Hypnosis,8,egg,,1
4256,37,512,Vulpix,Memento,8,egg,,1
4257,37,608,Vulpix,Power Swap,8,egg,,1
4258,37,776,Vulpix,Spite,8,egg,,1
4259,37,664,Vulpix,Roar,8,TM,,0
4260,37,810,Vulpix,Sunny Day,8,TM,,0
4261,37,616,Vulpix,Protect,8,TM,,0
4262,37,683,Vulpix,Safeguard,8,TM,,0
4263,37,428,Vulpix,Iron Tail,8,TM,,0
4264,37,168,Vulpix,Dig,8,TM,,0
4265,37,182,Vulpix,Double Team,8,TM,,0
4266,37,263,Vulpix,Flamethrower,8,TM,,0
4267,37,250,Vulpix,Fire Blast,8,TM,,0
4268,37,234,Vulpix,Facade,8,TM,,0
4269,37,656,Vulpix,Rest,8,TM,,0
4270,37,37,Vulpix,Attract,8,TM,,0
4271,37,574,Vulpix,Overheat,8,TM,,0
4272,37,224,Vulpix,Energy Ball,8,TM,,0
4273,37,223,Vulpix,Endure,8,TM,,0
4274,37,919,Vulpix,Will-O-Wisp,8,TM,,0
4275,37,579,Vulpix,Payback,8,TM,,0
4276,37,619,Vulpix,Psych Up,8,TM,,0
4277,37,156,Vulpix,Dark Pulse,8,TM,,0
4278,37,740,Vulpix,Sleep Talk,8,TM,,0
4279,37,819,Vulpix,Swagger,8,TM,,0
4280,37,807,Vulpix,Substitute,8,TM,,0
4281,37,220,Vulpix,Ember,8,level_up,,1
4282,37,637,Vulpix,Quick Attack,8,level_up,,5
4283,37,549,Vulpix,Nasty Plot,8,level_up,,9
4284,37,262,Vulpix,Flame Wheel,8,level_up,,15
4285,37,383,Vulpix,Hex,8,level_up,,21
4286,37,231,Vulpix,Extrasensory,8,level_up,,29
4287,37,263,Vulpix,Flamethrower,8,level_up,,37
4288,37,250,Vulpix,Fire Blast,8,level_up,,47
4289,37,45,Vulpix,Baby-Doll Eyes,8,tutor,,0
4290,37,156,Vulpix,Dark Pulse,8,tutor,,0
4291,37,224,Vulpix,Energy Ball,8,tutor,,0
4292,37,263,Vulpix,Flamethrower,8,tutor,,0
4293,37,428,Vulpix,Iron Tail,8,tutor,,0
4294,37,547,Vulpix,Mystical Fire,8,tutor,,0
4295,37,569,Vulpix,Ominous Wind,8,tutor,,0
4296,37,656,Vulpix,Rest,8,tutor,,0
4297,37,823,Vulpix,Swift,8,tutor,,0
4298,37,932,Vulpix,Zen Headbutt,8,tutor,,0
4299,38,131,Ninetales,Confuse Ray,8,level_up,,1
4300,38,170,Ninetales,Disable,8,level_up,,1
4301,38,220,Ninetales,Ember,8,level_up,,1
4302,38,231,Ninetales,Extrasensory,8,level_up,,1
4303,38,250,Ninetales,Fire Blast,8,level_up,,1
4304,38,255,Ninetales,Fire Spin,8,level_up,,1
4305,38,263,Ninetales,Flamethrower,8,level_up,,1
4306,38,354,Ninetales,Grudge,8,level_up,,1
4307,38,417,Ninetales,Imprison,8,level_up,,1
4308,38,418,Ninetales,Incinerate,8,level_up,,1
4309,38,420,Ninetales,Inferno,8,level_up,,1
4310,38,549,Ninetales,Nasty Plot,8,level_up,,1
4311,38,637,Ninetales,Quick Attack,8,level_up,,1
4312,38,683,Ninetales,Safeguard,8,level_up,,1
4313,38,776,Ninetales,Spite,8,level_up,,1
4314,38,833,Ninetales,Tail Whip,8,level_up,,1
4315,38,919,Ninetales,Will-O-Wisp,8,level_up,,1
4316,38,159,Ninetales,Dazzling Gleam,8,evolution,,0
4317,38,45,Ninetales,Baby-Doll Eyes,8,egg,,1
4318,38,259,Ninetales,Flail,8,egg,,1
4319,38,261,Ninetales,Flame Charge,8,egg,,1
4320,38,393,Ninetales,Howl,8,egg,,1
4321,38,405,Ninetales,Hypnosis,8,egg,,1
4322,38,512,Ninetales,Memento,8,egg,,1
4323,38,664,Ninetales,Roar,8,egg,,1
4324,38,101,Ninetales,Burning Jealousy,8,tutor,,0
4325,38,694,Ninetales,Scorching Sands,8,tutor,,0
4326,38,399,Ninetales,Hyper Beam,8,TM,,0
4327,38,337,Ninetales,Giga Impact,8,TM,,0
4328,38,757,Ninetales,Solar Beam,8,TM,,0
4329,38,255,Ninetales,Fire Spin,8,TM,,0
4330,38,168,Ninetales,Dig,8,TM,,0
4331,38,683,Ninetales,Safeguard,8,TM,,0
4332,38,656,Ninetales,Rest,8,TM,,0
4333,38,753,Ninetales,Snore,8,TM,,0
4334,38,616,Ninetales,Protect,8,TM,,0
4335,38,37,Ninetales,Attract,8,TM,,0
4336,38,810,Ninetales,Sunny Day,8,TM,,0
4337,38,919,Ninetales,Will-O-Wisp,8,TM,,0
4338,38,234,Ninetales,Facade,8,TM,,0
4339,38,823,Ninetales,Swift,8,TM,,0
4340,38,417,Ninetales,Imprison,8,TM,,0
4341,38,911,Ninetales,Weather Ball,8,TM,,0
4342,38,238,Ninetales,Fake Tears,8,TM,,0
4343,38,579,Ninetales,Payback,8,TM,,0
4344,38,608,Ninetales,Power Swap,8,TM,,0
4345,38,679,Ninetales,Round,8,TM,,0
4346,38,383,Ninetales,Hex,8,TM,,0
4347,38,832,Ninetales,Tail Slap,8,TM,,0
4348,38,547,Ninetales,Mystical Fire,8,TM,,0
4349,38,75,Ninetales,Body Slam,8,TR,,0
4350,38,263,Ninetales,Flamethrower,8,TR,,0
4351,38,13,Ninetales,Agility,8,TR,,0
4352,38,250,Ninetales,Fire Blast,8,TR,,0
4353,38,807,Ninetales,Substitute,8,TR,,0
4354,38,628,Ninetales,Psyshock,8,TR,,0
4355,38,223,Ninetales,Endure,8,TR,,0
4356,38,740,Ninetales,Sleep Talk,8,TR,,0
4357,38,221,Ninetales,Encore,8,TR,,0
4358,38,428,Ninetales,Iron Tail,8,TR,,0
4359,38,705,Ninetales,Shadow Ball,8,TR,,0
4360,38,380,Ninetales,Heat Wave,8,TR,,0
4361,38,574,Ninetales,Overheat,8,TR,,0
4362,38,103,Ninetales,Calm Mind,8,TR,,0
4363,38,264,Ninetales,Flare Blitz,8,TR,,0
4364,38,156,Ninetales,Dark Pulse,8,TR,,0
4365,38,224,Ninetales,Energy Ball,8,TR,,0
4366,38,549,Ninetales,Nasty Plot,8,TR,,0
4367,38,932,Ninetales,Zen Headbutt,8,TR,,0
4368,38,284,Ninetales,Foul Play,8,TR,,0
4369,38,796,Ninetales,Stored Power,8,TR,,0
4370,38,131,Ninetales,Confuse Ray,8,level_up,,1
4371,38,170,Ninetales,Disable,8,level_up,,1
4372,38,220,Ninetales,Ember,8,level_up,,1
4373,38,231,Ninetales,Extrasensory,8,level_up,,1
4374,38,250,Ninetales,Fire Blast,8,level_up,,1
4375,38,255,Ninetales,Fire Spin,8,level_up,,1
4376,38,263,Ninetales,Flamethrower,8,level_up,,1
4377,38,354,Ninetales,Grudge,8,level_up,,1
4378,38,417,Ninetales,Imprison,8,level_up,,1
4379,38,418,Ninetales,Incinerate,8,level_up,,1
4380,38,420,Ninetales,Inferno,8,level_up,,1
4381,38,549,Ninetales,Nasty Plot,8,level_up,,1
4382,38,637,Ninetales,Quick Attack,8,level_up,,1
4383,38,683,Ninetales,Safeguard,8,level_up,,1
4384,38,776,Ninetales,Spite,8,level_up,,1
4385,38,833,Ninetales,Tail Whip,8,level_up,,1
4386,38,919,Ninetales,Will-O-Wisp,8,level_up,,1
4387,38,45,Ninetales,Baby-Doll Eyes,8,egg,,1
4388,38,170,Ninetales,Disable,8,egg,,1
4389,38,231,Ninetales,Extrasensory,8,egg,,1
4390,38,259,Ninetales,Flail,8,egg,,1
4391,38,261,Ninetales,Flame Charge,8,egg,,1
4392,38,264,Ninetales,Flare Blitz,8,egg,,1
4393,38,380,Ninetales,Heat Wave,8,egg,,1
4394,38,383,Ninetales,Hex,8,egg,,1
4395,38,393,Ninetales,Howl,8,egg,,1
4396,38,405,Ninetales,Hypnosis,8,egg,,1
4397,38,512,Ninetales,Memento,8,egg,,1
4398,38,608,Ninetales,Power Swap,8,egg,,1
4399,38,776,Ninetales,Spite,8,egg,,1
4400,38,103,Ninetales,Calm Mind,8,TM,,0
4401,38,664,Ninetales,Roar,8,TM,,0
4402,38,810,Ninetales,Sunny Day,8,TM,,0
4403,38,399,Ninetales,Hyper Beam,8,TM,,0
4404,38,616,Ninetales,Protect,8,TM,,0
4405,38,683,Ninetales,Safeguard,8,TM,,0
4406,38,757,Ninetales,Solar Beam,8,TM,,0
4407,38,428,Ninetales,Iron Tail,8,TM,,0
4408,38,168,Ninetales,Dig,8,TM,,0
4409,38,705,Ninetales,Shadow Ball,8,TM,,0
4410,38,182,Ninetales,Double Team,8,TM,,0
4411,38,263,Ninetales,Flamethrower,8,TM,,0
4412,38,250,Ninetales,Fire Blast,8,TM,,0
4413,38,234,Ninetales,Facade,8,TM,,0
4414,38,656,Ninetales,Rest,8,TM,,0
4415,38,37,Ninetales,Attract,8,TM,,0
4416,38,574,Ninetales,Overheat,8,TM,,0
4417,38,224,Ninetales,Energy Ball,8,TM,,0
4418,38,223,Ninetales,Endure,8,TM,,0
4419,38,919,Ninetales,Will-O-Wisp,8,TM,,0
4420,38,549,Ninetales,Nasty Plot,8,TM,,0
4421,38,579,Ninetales,Payback,8,TM,,0
4422,38,337,Ninetales,Giga Impact,8,TM,,0
4423,38,619,Ninetales,Psych Up,8,TM,,0
4424,38,156,Ninetales,Dark Pulse,8,TM,,0
4425,38,740,Ninetales,Sleep Talk,8,TM,,0
4426,38,199,Ninetales,Dream Eater,8,TM,,0
4427,38,819,Ninetales,Swagger,8,TM,,0
4428,38,807,Ninetales,Substitute,8,TM,,0
4429,38,220,Ninetales,Ember,8,level_up,,1
4430,38,637,Ninetales,Quick Attack,8,level_up,,5
4431,38,549,Ninetales,Nasty Plot,8,level_up,,9
4432,38,262,Ninetales,Flame Wheel,8,level_up,,15
4433,38,383,Ninetales,Hex,8,level_up,,21
4434,38,231,Ninetales,Extrasensory,8,level_up,,29
4435,38,263,Ninetales,Flamethrower,8,level_up,,37
4436,38,250,Ninetales,Fire Blast,8,level_up,,47
4437,38,45,Ninetales,Baby-Doll Eyes,8,tutor,,0
4438,38,103,Ninetales,Calm Mind,8,tutor,,0
4439,38,156,Ninetales,Dark Pulse,8,tutor,,0
4440,38,224,Ninetales,Energy Ball,8,tutor,,0
4441,38,263,Ninetales,Flamethrower,8,tutor,,0
4442,38,337,Ninetales,Giga Impact,8,tutor,,0
4443,38,399,Ninetales,Hyper Beam,8,tutor,,0
4444,38,428,Ninetales,Iron Tail,8,tutor,,0
4445,38,547,Ninetales,Mystical Fire,8,tutor,,0
4446,38,569,Ninetales,Ominous Wind,8,tutor,,0
4447,38,656,Ninetales,Rest,8,tutor,,0
4448,38,705,Ninetales,Shadow Ball,8,tutor,,0
4449,38,823,Ninetales,Swift,8,tutor,,0
4450,38,932,Ninetales,Zen Headbutt,8,tutor,,0
