learn_id,pokemon_id,move_id,pokemon_name_en,move_name_en,gen,method,method_transfer,learn_level
4543,41,405,Zubat,Hypnosis,9,egg,,1
4544,41,367,Zubat,Haze,9,egg,,1
4545,41,131,Zubat,Confuse Ray,9,egg,,1
4546,41,592,Zubat,Poison Fang,9,egg,,1
4547,41,15,Zubat,Air Slash,9,egg,,1
4548,41,450,Zubat,Leech Life,9,egg,,1
4549,41,2,Zubat,Absorb,9,TM,,0
4550,41,815,Zubat,Supersonic,9,TM,,0
4551,41,360,Zubat,Gust,9,TM,,0
4552,41,61,Zubat,Bite,9,TM,,0
4553,41,920,Zubat,Wing Attack,9,TM,,0
4554,41,637,Zubat,Quick Attack,9,TM,,0
4555,41,913,Zubat,Whirlwind,9,TM,,0
4556,41,405,Zubat,Hypnosis,9,TM,,0
4557,41,367,Zubat,Haze,9,TM,,0
4558,41,131,Zubat,Confuse Ray,9,TM,,0
4559,41,592,Zubat,Poison Fang,9,TM,,0
4560,41,15,Zubat,Air Slash,9,TM,,0
4561,41,450,Zubat,Leech Life,9,TM,,0
4562,41,2,Zubat,Absorb,9,level_up,,1
4563,41,815,Zubat,Supersonic,9,level_up,,1
4564,41,360,Zubat,Gust,9,level_up,,5
4565,41,61,Zubat,Bite,9,level_up,,8
4566,41,920,Zubat,Wing Attack,9,level_up,,12
4567,41,637,Zubat,Quick Attack,9,level_up,,15
4568,41,913,Zubat,Whirlwind,9,level_up,,18
4569,41,405,Zubat,Hypnosis,9,level_up,,22
4570,41,367,Zubat,Haze,9,level_up,,26
4571,41,131,Zubat,Confuse Ray,9,level_up,,30
4572,41,592,Zubat,Poison Fang,9,level_up,,34
4573,41,15,Zubat,Air Slash,9,level_up,,42
4574,41,450,Zubat,Leech Life,9,level_up,,50
4575,41,616,Zubat,Protect,9,TM,,0
4576,41,151,Zubat,Crunch,9,TM,,0
4577,41,823,Zubat,Swift,9,TM,,0
4578,41,223,Zubat,Endure,9,TM,,0
4579,41,336,Zubat,Giga Drain,9,TM,,0
4580,41,275,Zubat,Fly,9,TM,,0
4581,41,13,Zubat,Agility,9,TM,,0
4582,41,742,Zubat,Sludge Bomb,9,TM,,0
4583,41,932,Zubat,Zen Headbutt,9,TM,,0
4584,41,380,Zubat,Heat Wave,9,TM,,0
4585,41,705,Zubat,Shadow Ball,9,TM,,0
4586,41,888,Zubat,U-turn,9,TM,,0
4587,41,549,Zubat,Nasty Plot,9,TM,,0
4588,41,807,Zubat,Substitute,9,TM,,0
4589,41,154,Zubat,Curse,9,TM,,0
4590,41,913,Zubat,Whirlwind,9,TM,,0
4591,41,838,Zubat,Taunt,9,TM,,0
4592,41,234,Zubat,Facade,9,TM,,0
4593,41,569,Zubat,Ominous Wind,9,TM,,0
4594,41,592,Zubat,Poison Fang,9,TM,,0
4595,41,204,Zubat,Dual Wingbeat,9,TM,,0
4596,41,819,Zubat,Swagger,9,TM,,0
4597,41,649,Zubat,Razor Wind,9,TM,,0
4598,42,2,Golbat,Absorb,9,level_up,,1
4599,42,696,Golbat,Screech,9,level_up,,1
4600,42,815,Golbat,Supersonic,9,level_up,,1
4601,42,360,Golbat,Gust,9,level_up,,5
4602,42,61,Golbat,Bite,9,level_up,,8
4603,42,920,Golbat,Wing Attack,9,level_up,,12
4604,42,637,Golbat,Quick Attack,9,level_up,,15
4605,42,913,Golbat,Whirlwind,9,level_up,,18
4606,42,405,Golbat,Hypnosis,9,level_up,,22
4607,42,367,Golbat,Haze,9,level_up,,26
4608,42,131,Golbat,Confuse Ray,9,level_up,,30
4609,42,592,Golbat,Poison Fang,9,level_up,,34
4610,42,15,Golbat,Air Slash,9,level_up,,42
4611,42,450,Golbat,Leech Life,9,level_up,,50
4612,42,2,Golbat,Absorb,9,egg,,1
4613,42,696,Golbat,Screech,9,egg,,1
4614,42,815,Golbat,Supersonic,9,egg,,1
4615,42,360,Golbat,Gust,9,egg,,1
4616,42,61,Golbat,Bite,9,egg,,1
4617,42,920,Golbat,Wing Attack,9,egg,,1
4618,42,637,Golbat,Quick Attack,9,egg,,1
4619,42,913,Golbat,Whirlwind,9,egg,,1
4620,42,405,Golbat,Hypnosis,9,egg,,1
4621,42,367,Golbat,Haze,9,egg,,1
4622,42,131,Golbat,Confuse Ray,9,egg,,1
4623,42,592,Golbat,Poison Fang,9,egg,,1
4624,42,15,Golbat,Air Slash,9,egg,,1
4625,42,450,Golbat,Leech Life,9,egg,,1
4626,42,2,Golbat,Absorb,9,TM,,0
4627,42,696,Golbat,Screech,9,TM,,0
4628,42,815,Golbat,Supersonic,9,TM,,0
4629,42,360,Golbat,Gust,9,TM,,0
4630,42,61,Golbat,Bite,9,TM,,0
4631,42,920,Golbat,Wing Attack,9,TM,,0
4632,42,637,Golbat,Quick Attack,9,TM,,0
4633,42,913,Golbat,Whirlwind,9,TM,,0
4634,42,405,Golbat,Hypnosis,9,TM,,0
4635,42,367,Golbat,Haze,9,TM,,0
4636,42,131,Golbat,Confuse Ray,9,TM,,0
4637,42,592,Golbat,Poison Fang,9,TM,,0
4638,42,15,Golbat,Air Slash,9,TM,,0
4639,42,450,Golbat,Leech Life,9,TM,,0
4640,42,2,Golbat,Absorb,9,level_up,,1
4641,42,696,Golbat,Screech,9,level_up,,1
4642,42,815,Golbat,Supersonic,9,level_up,,1
4643,42,360,Golbat,Gust,9,level_up,,5
4644,42,61,Golbat,Bite,9,level_up,,8
4645,42,920,Golbat,Wing Attack,9,level_up,,12
4646,42,637,Golbat,Quick Attack,9,level_up,,15
4647,42,913,Golbat,Whirlwind,9,level_up,,18
4648,42,405,Golbat,Hypnosis,9,level_up,,22
4649,42,367,Golbat,Haze,9,level_up,,26
4650,42,131,Golbat,Confuse Ray,9,level_up,,30
4651,42,592,Golbat,Poison Fang,9,level_up,,34
4652,42,15,Golbat,Air Slash,9,level_up,,42
4653,42,450,Golbat,Leech Life,9,level_up,,50
4654,42,869,Golbat,Toxic,9,TM,,0
4655,42,616,Golbat,Protect,9,TM,,0
4656,42,10,Golbat,Aerial Ace,9,TM,,0
4657,42,151,Golbat,Crunch,9,TM,,0
4658,42,823,Golbat,Swift,9,TM,,0
4659,42,182,Golbat,Double Team,9,TM,,0
4660,42,223,Golbat,Endure,9,TM,,0
4661,42,336,Golbat,Giga Drain,9,TM,,0
4662,42,275,Golbat,Fly,9,TM,,0
4663,42,399,Golbat,Hyper Beam,9,TM,,0
4664,42,13,Golbat,Agility,9,TM,,0
4665,42,742,Golbat,Sludge Bomb,9,TM,,0
4666,42,337,Golbat,Giga Impact,9,TM,,0
4667,42,932,Golbat,Zen Headbutt,9,TM,,0
4668,42,380,Golbat,Heat Wave,9,TM,,0
4669,42,705,Golbat,Shadow Ball,9,TM,,0
4670,42,929,Golbat,X-Scissor,9,TM,,0
4671,42,888,Golbat,U-turn,9,TM,,0
4672,42,549,Golbat,Nasty Plot,9,TM,,0
4673,42,807,Golbat,Substitute,9,TM,,0
4674,42,154,Golbat,Curse,9,TM,,0
4675,42,913,Golbat,Whirlwind,9,TM,,0
4676,42,838,Golbat,Taunt,9,TM,,0
4677,42,234,Golbat,Facade,9,TM,,0
4678,42,569,Golbat,Ominous Wind,9,TM,,0
4679,42,592,Golbat,Poison Fang,9,TM,,0
4680,42,204,Golbat,Dual Wingbeat,9,TM,,0
4681,42,819,Golbat,Swagger,9,TM,,0
4682,42,649,Golbat,Razor Wind,9,TM,,0
4683,42,733,Golbat,Sky Attack,9,TM,,0
4684,43,2,Oddish,Absorb,9,level_up,,1
4685,43,353,Oddish,Growth,9,level_up,,1
4686,43,4,Oddish,Acid,9,level_up,,4
4687,43,822,Oddish,Sweet Scent,9,level_up,,8
4688,43,508,Oddish,Mega Drain,9,level_up,,12
4689,43,595,Oddish,Poison Powder,9,level_up,,14
4690,43,805,Oddish,Stun Spore,9,level_up,,16
4691,43,739,Oddish,Sleep Powder,9,level_up,,18
4692,43,336,Oddish,Giga Drain,9,level_up,,20
4693,43,869,Oddish,Toxic,9,level_up,,24
4694,43,535,Oddish,Moonblast,9,level_up,,28
4695,43,349,Oddish,Grassy Terrain,9,level_up,,32
4696,43,537,Oddish,Moonlight,9,level_up,,36
4697,43,583,Oddish,Petal Dance,9,level_up,,40
4698,43,12,Oddish,After You,9,egg,,1
4699,43,259,Oddish,Flail,9,egg,,1
4700,43,423,Oddish,Ingrain,9,egg,,1
4701,43,451,Oddish,Leech Seed,9,egg,,1
4702,43,647,Oddish,Razor Leaf,9,egg,,1
4703,43,800,Oddish,Strength Sap,9,egg,,1
4704,43,827,Oddish,Synthesis,9,egg,,1
4705,43,843,Oddish,Teeter Dance,9,egg,,1
4706,43,864,Oddish,Tickle,9,egg,,1
4707,43,111,Oddish,Charm,9,TM,,0
4708,43,616,Oddish,Protect,9,TM,,0
4709,43,7,Oddish,Acid Spray,9,TM,,0
4710,43,872,Oddish,Trailblaze,9,TM,,0
4711,43,234,Oddish,Facade,9,TM,,0
4712,43,474,Oddish,Magical Leaf,9,TM,,0
4713,43,895,Oddish,Venoshock,9,TM,,0
4714,43,223,Oddish,Endure,9,TM,,0
4715,43,810,Oddish,Sunny Day,9,TM,,0
4716,43,98,Oddish,Bullet Seed,9,TM,,0
4717,43,740,Oddish,Sleep Talk,9,TM,,0
4718,43,701,Oddish,Seed Bomb,9,TM,,0
4719,43,345,Oddish,Grass Knot,9,TM,,0
4720,43,656,Oddish,Rest,9,TM,,0
4721,43,825,Oddish,Swords Dance,9,TM,,0
4722,43,807,Oddish,Substitute,9,TM,,0
4723,43,336,Oddish,Giga Drain,9,TM,,0
4724,43,224,Oddish,Energy Ball,9,TM,,0
4725,43,382,Oddish,Helping Hand,9,TM,,0
4726,43,349,Oddish,Grassy Terrain,9,TM,,0
4727,43,742,Oddish,Sludge Bomb,9,TM,,0
4728,43,447,Oddish,Leaf Storm,9,TM,,0
4729,43,757,Oddish,Solar Beam,9,TM,,0
4730,43,847,Oddish,Tera Blast,9,TM,,0
4731,43,869,Oddish,Toxic,9,TM,,0
4732,43,348,Oddish,Grassy Glide,9,TM,,0
4733,44,2,Gloom,Absorb,9,level_up,,1
4734,44,4,Gloom,Acid,9,level_up,,1
4735,44,353,Gloom,Growth,9,level_up,,1
4736,44,822,Gloom,Sweet Scent,9,level_up,,1
4737,44,508,Gloom,Mega Drain,9,level_up,,12
4738,44,595,Gloom,Poison Powder,9,level_up,,14
4739,44,805,Gloom,Stun Spore,9,level_up,,16
4740,44,739,Gloom,Sleep Powder,9,level_up,,18
4741,44,336,Gloom,Giga Drain,9,level_up,,20
4742,44,869,Gloom,Toxic,9,level_up,,26
4743,44,535,Gloom,Moonblast,9,level_up,,32
4744,44,349,Gloom,Grassy Terrain,9,level_up,,38
4745,44,537,Gloom,Moonlight,9,level_up,,44
4746,44,583,Gloom,Petal Dance,9,level_up,,50
4747,44,111,Gloom,Charm,9,egg,,1
4748,44,616,Gloom,Protect,9,egg,,1
4749,44,7,Gloom,Acid Spray,9,egg,,1
4750,44,872,Gloom,Trailblaze,9,egg,,1
4751,44,234,Gloom,Facade,9,egg,,1
4752,44,474,Gloom,Magical Leaf,9,egg,,1
4753,44,895,Gloom,Venoshock,9,egg,,1
4754,44,223,Gloom,Endure,9,egg,,1
4755,44,810,Gloom,Sunny Day,9,egg,,1
4756,44,98,Gloom,Bullet Seed,9,egg,,1
4757,44,740,Gloom,Sleep Talk,9,egg,,1
4758,44,701,Gloom,Seed Bomb,9,egg,,1
4759,44,345,Gloom,Grass Knot,9,egg,,1
4760,44,656,Gloom,Rest,9,egg,,1
4761,44,825,Gloom,Swords Dance,9,egg,,1
4762,44,807,Gloom,Substitute,9,egg,,1
4763,44,336,Gloom,Giga Drain,9,egg,,1
4764,44,224,Gloom,Energy Ball,9,egg,,1
4765,44,382,Gloom,Helping Hand,9,egg,,1
4766,44,598,Gloom,Pollen Puff,9,egg,,1
4767,44,349,Gloom,Grassy Terrain,9,egg,,1
4768,44,742,Gloom,Sludge Bomb,9,egg,,1
4769,44,447,Gloom,Leaf Storm,9,egg,,1
4770,44,757,Gloom,Solar Beam,9,egg,,1
4771,44,847,Gloom,Tera Blast,9,egg,,1
4772,44,869,Gloom,Toxic,9,egg,,1
4773,44,348,Gloom,Grassy Glide,9,egg,,1
4774,44,582,Gloom,Petal Blizzard,9,egg,,1
4775,44,111,Gloom,Charm,9,TM,,0
4776,44,616,Gloom,Protect,9,TM,,0
4777,44,7,Gloom,Acid Spray,9,TM,,0
4778,44,872,Gloom,Trailblaze,9,TM,,0
4779,44,234,Gloom,Facade,9,TM,,0
4780,44,474,Gloom,Magical Leaf,9,TM,,0
4781,44,895,Gloom,Venoshock,9,TM,,0
4782,44,223,Gloom,Endure,9,TM,,0
4783,44,810,Gloom,Sunny Day,9,TM,,0
4784,44,98,Gloom,Bullet Seed,9,TM,,0
4785,44,740,Gloom,Sleep Talk,9,TM,,0
4786,44,701,Gloom,Seed Bomb,9,TM,,0
4787,44,345,Gloom,Grass Knot,9,TM,,0
4788,44,656,Gloom,Rest,9,TM,,0
4789,44,825,Gloom,Swords Dance,9,TM,,0
4790,44,807,Gloom,Substitute,9,TM,,0
4791,44,336,Gloom,Giga Drain,9,TM,,0
4792,44,224,Gloom,Energy Ball,9,TM,,0
4793,44,382,Gloom,Helping Hand,9,TM,,0
4794,44,598,Gloom,Pollen Puff,9,TM,,0
4795,44,349,Gloom,Grassy Terrain,9,TM,,0
4796,44,742,Gloom,Sludge Bomb,9,TM,,0
4797,44,447,Gloom,Leaf Storm,9,TM,,0
4798,44,757,Gloom,Solar Beam,9,TM,,0
4799,44,847,Gloom,Tera Blast,9,TM,,0
4800,44,869,Gloom,Toxic,9,TM,,0
4801,44,348,Gloom,Grassy Glide,9,TM,,0
4802,44,582,Gloom,Petal Blizzard,9,TM,,0
4803,45,2,Vileplume,Absorb,9,level_up,,1
4804,45,4,Vileplume,Acid,9,level_up,,1
4805,45,336,Vileplume,Giga Drain,9,level_up,,1
4806,45,349,Vileplume,Grassy Terrain,9,level_up,,1
4807,45,353,Vileplume,Growth,9,level_up,,1
4808,45,508,Vileplume,Mega Drain,9,level_up,,1
4809,45,535,Vileplume,Moonblast,9,level_up,,1
4810,45,537,Vileplume,Moonlight,9,level_up,,1
4811,45,583,Vileplume,Petal Dance,9,level_up,,1
4812,45,595,Vileplume,Poison Powder,9,level_up,,1
4813,45,739,Vileplume,Sleep Powder,9,level_up,,1
4814,45,805,Vileplume,Stun Spore,9,level_up,,1
4815,45,822,Vileplume,Sweet Scent,9,level_up,,1
4816,45,869,Vileplume,Toxic,9,level_up,,1
4817,45,582,Vileplume,Petal Blizzard,9,evolution,,0
4818,45,111,Vileplume,Charm,9,egg,,1
4819,45,616,Vileplume,Protect,9,egg,,1
4820,45,7,Vileplume,Acid Spray,9,egg,,1
4821,45,872,Vileplume,Trailblaze,9,egg,,1
4822,45,234,Vileplume,Facade,9,egg,,1
4823,45,474,Vileplume,Magical Leaf,9,egg,,1
4824,45,269,Vileplume,Fling,9,egg,,1
4825,45,895,Vileplume,Venoshock,9,egg,,1
4826,45,223,Vileplume,Endure,9,egg,,1
4827,45,810,Vileplume,Sunny Day,9,egg,,1
4828,45,98,Vileplume,Bullet Seed,9,egg,,1
4829,45,75,Vileplume,Body Slam,9,egg,,1
4830,45,740,Vileplume,Sleep Talk,9,egg,,1
4831,45,701,Vileplume,Seed Bomb,9,egg,,1
4832,45,159,Vileplume,Dazzling Gleam,9,egg,,1
4833,45,345,Vileplume,Grass Knot,9,egg,,1
4834,45,656,Vileplume,Rest,9,egg,,1
4835,45,825,Vileplume,Swords Dance,9,egg,,1
4836,45,807,Vileplume,Substitute,9,egg,,1
4837,45,336,Vileplume,Giga Drain,9,egg,,1
4838,45,224,Vileplume,Energy Ball,9,egg,,1
4839,45,382,Vileplume,Helping Hand,9,egg,,1
4840,45,598,Vileplume,Pollen Puff,9,egg,,1
4841,45,349,Vileplume,Grassy Terrain,9,egg,,1
4842,45,742,Vileplume,Sludge Bomb,9,egg,,1
4843,45,337,Vileplume,Giga Impact,9,egg,,1
4844,45,447,Vileplume,Leaf Storm,9,egg,,1
4845,45,399,Vileplume,Hyper Beam,9,egg,,1
4846,45,757,Vileplume,Solar Beam,9,egg,,1
4847,45,847,Vileplume,Tera Blast,9,egg,,1
4848,45,869,Vileplume,Toxic,9,egg,,1
4849,45,758,Vileplume,Solar Blade,9,egg,,1
4850,45,911,Vileplume,Weather Ball,9,egg,,1
4851,45,348,Vileplume,Grassy Glide,9,egg,,1
4852,45,582,Vileplume,Petal Blizzard,9,egg,,1
4853,45,743,Vileplume,Sludge Wave,9,egg,,1
4854,45,111,Vileplume,Charm,9,TM,,0
4855,45,616,Vileplume,Protect,9,TM,,0
4856,45,7,Vileplume,Acid Spray,9,TM,,0
4857,45,872,Vileplume,Trailblaze,9,TM,,0
4858,45,234,Vileplume,Facade,9,TM,,0
4859,45,474,Vileplume,Magical Leaf,9,TM,,0
4860,45,269,Vileplume,Fling,9,TM,,0
4861,45,895,Vileplume,Venoshock,9,TM,,0
4862,45,223,Vileplume,Endure,9,TM,,0
4863,45,810,Vileplume,Sunny Day,9,TM,,0
4864,45,98,Vileplume,Bullet Seed,9,TM,,0
4865,45,75,Vileplume,Body Slam,9,TM,,0
4866,45,740,Vileplume,Sleep Talk,9,TM,,0
4867,45,701,Vileplume,Seed Bomb,9,TM,,0
4868,45,159,Vileplume,Dazzling Gleam,9,TM,,0
4869,45,345,Vileplume,Grass Knot,9,TM,,0
4870,45,656,Vileplume,Rest,9,TM,,0
4871,45,825,Vileplume,Swords Dance,9,TM,,0
4872,45,807,Vileplume,Substitute,9,TM,,0
4873,45,336,Vileplume,Giga Drain,9,TM,,0
4874,45,224,Vileplume,Energy Ball,9,TM,,0
4875,45,382,Vileplume,Helping Hand,9,TM,,0
4876,45,598,Vileplume,Pollen Puff,9,TM,,0
4877,45,349,Vileplume,Grassy Terrain,9,TM,,0
4878,45,742,Vileplume,Sludge Bomb,9,TM,,0
4879,45,337,Vileplume,Giga Impact,9,TM,,0
4880,45,447,Vileplume,Leaf Storm,9,TM,,0
4881,45,399,Vileplume,Hyper Beam,9,TM,,0
4882,45,757,Vileplume,Solar Beam,9,TM,,0
4883,45,847,Vileplume,Tera Blast,9,TM,,0
4884,45,869,Vileplume,Toxic,9,TM,,0
4885,45,758,Vileplume,Solar Blade,9,TM,,0
4886,45,911,Vileplume,Weather Ball,9,TM,,0
4887,45,348,Vileplume,Grassy Glide,9,TM,,0
4888,45,582,Vileplume,Petal Blizzard,9,TM,,0
4889,45,743,Vileplume,Sludge Wave,9,TM,,0
4890,46,695,Paras,Scratch,8,level_up,,1
4891,46,595,Paras,Poison Powder,8,level_up,,6
4892,46,805,Paras,Stun Spore,8,level_up,,6
4893,46,2,Paras,Absorb,8,level_up,,11
4894,46,293,Paras,Fury Cutter,8,level_up,,17
4895,46,780,Paras,Spore,8,level_up,,22
4896,46,738,Paras,Slash,8,level_up,,27
4897,46,353,Paras,Growth,8,level_up,,33
4898,46,336,Paras,Giga Drain,8,level_up,,38
4899,46,30,Paras,Aromatherapy,8,level_up,,43
4900,46,642,Paras,Rage Powder,8,level_up,,49
4901,46,929,Paras,X-Scissor,8,level_up,,54
4902,46,695,Paras,Scratch,8,egg,,1
4903,46,595,Paras,Poison Powder,8,egg,,1
4904,46,805,Paras,Stun Spore,8,egg,,1
4905,46,2,Paras,Absorb,8,egg,,1
4906,46,293,Paras,Fury Cutter,8,egg,,1
4907,46,780,Paras,Spore,8,egg,,1
4908,46,738,Paras,Slash,8,egg,,1
4909,46,353,Paras,Growth,8,egg,,1
4910,46,336,Paras,Giga Drain,8,egg,,1
4911,46,30,Paras,Aromatherapy,8,egg,,1
4912,46,642,Paras,Rage Powder,8,egg,,1
4913,46,929,Paras,X-Scissor,8,egg,,1
4914,46,695,Paras,Scratch,8,TM,,0
4915,46,595,Paras,Poison Powder,8,TM,,0
4916,46,805,Paras,Stun Spore,8,TM,,0
4917,46,2,Paras,Absorb,8,TM,,0
4918,46,293,Paras,Fury Cutter,8,TM,,0
4919,46,780,Paras,Spore,8,TM,,0
4920,46,738,Paras,Slash,8,TM,,0
4921,46,353,Paras,Growth,8,TM,,0
4922,46,336,Paras,Giga Drain,8,TM,,0
4923,46,30,Paras,Aromatherapy,8,TM,,0
4924,46,642,Paras,Rage Powder,8,TM,,0
4925,46,929,Paras,X-Scissor,8,TM,,0
4926,46,695,Paras,Scratch,8,TR,,0
4927,46,595,Paras,Poison Powder,8,TR,,0
4928,46,805,Paras,Stun Spore,8,TR,,0
4929,46,2,Paras,Absorb,8,TR,,0
4930,46,293,Paras,Fury Cutter,8,TR,,0
4931,46,780,Paras,Spore,8,TR,,0
4932,46,738,Paras,Slash,8,TR,,0
4933,46,353,Paras,Growth,8,TR,,0
4934,46,336,Paras,Giga Drain,8,TR,,0
4935,46,30,Paras,Aromatherapy,8,TR,,0
4936,46,642,Paras,Rage Powder,8,TR,,0
4937,46,929,Paras,X-Scissor,8,TR,,0
4938,46,695,Paras,Scratch,8,level_up,,1
4939,46,595,Paras,Poison Powder,8,level_up,,6
4940,46,805,Paras,Stun Spore,8,level_up,,6
4941,46,2,Paras,Absorb,8,level_up,,11
4942,46,293,Paras,Fury Cutter,8,level_up,,17
4943,46,780,Paras,Spore,8,level_up,,22
4944,46,738,Paras,Slash,8,level_up,,27
4945,46,353,Paras,Growth,8,level_up,,33
4946,46,336,Paras,Giga Drain,8,level_up,,38
4947,46,30,Paras,Aromatherapy,8,level_up,,43
4948,46,642,Paras,Rage Powder,8,level_up,,49
4949,46,929,Paras,X-Scissor,8,level_up,,54
4950,46,13,Paras,Agility,8,egg,,1
4951,46,93,Paras,Bug Bite,8,egg,,1
4952,46,144,Paras,Counter,8,egg,,1
4953,46,150,Paras,Cross Poison,8,egg,,1
4954,46,244,Paras,Fell Stinger,8,egg,,1
4955,46,259,Paras,Flail,8,egg,,1
4956,46,349,Paras,Grassy Terrain,8,egg,,1
4957,46,451,Paras,Leech Seed,8,egg,,1
4958,46,515,Paras,Metal Claw,8,egg,,1
4959,46,617,Paras,Psybeam,8,egg,,1
4960,46,696,Paras,Screech,8,egg,,1
4961,46,822,Paras,Sweet Scent,8,egg,,1
4962,46,916,Paras,Wide Guard,8,egg,,1
4963,46,98,Paras,Bullet Seed,8,TM,,0
4964,46,810,Paras,Sunny Day,8,TM,,0
4965,46,457,Paras,Light Screen,8,TM,,0
4966,46,616,Paras,Protect,8,TM,,0
4967,46,336,Paras,Giga Drain,8,TM,,0
4968,46,757,Paras,Solar Beam,8,TM,,0
4969,46,168,Paras,Dig,8,TM,,0
4970,46,88,Paras,Brick Break,8,TM,,0
4971,46,182,Paras,Double Team,8,TM,,0
4972,46,742,Paras,Sludge Bomb,8,TM,,0
4973,46,10,Paras,Aerial Ace,8,TM,,0
4974,46,234,Paras,Facade,8,TM,,0
4975,46,656,Paras,Rest,8,TM,,0
4976,46,37,Paras,Attract,8,TM,,0
4977,46,850,Paras,Thief,8,TM,,0
4978,46,240,Paras,False Swipe,8,TM,,0
4979,46,223,Paras,Endure,8,TM,,0
4980,46,265,Paras,Flash,8,TM,,0
4981,46,825,Paras,Swords Dance,8,TM,,0
4982,46,929,Paras,X-Scissor,8,TM,,0
4983,46,740,Paras,Sleep Talk,8,TM,,0
4984,46,345,Paras,Grass Knot,8,TM,,0
4985,46,819,Paras,Swagger,8,TM,,0
4986,46,807,Paras,Substitute,8,TM,,0
4987,46,155,Paras,Cut,8,TM,,0
4988,46,670,Paras,Rock Smash,8,TM,,0
4989,46,2,Paras,Absorb,8,level_up,,1
4990,46,805,Paras,Stun Spore,8,level_up,,5
4991,46,595,Paras,Poison Powder,8,level_up,,9
4992,46,895,Paras,Venoshock,8,level_up,,15
4993,46,738,Paras,Slash,8,level_up,,21
4994,46,780,Paras,Spore,8,level_up,,29
4995,46,929,Paras,X-Scissor,8,level_up,,37
4996,46,224,Paras,Energy Ball,8,level_up,,47
4997,46,10,Paras,Aerial Ace,8,tutor,,0
4998,46,224,Paras,Energy Ball,8,tutor,,0
4999,46,240,Paras,False Swipe,8,tutor,,0
5000,46,450,Paras,Leech Life,8,tutor,,0
5001,46,656,Paras,Rest,8,tutor,,0
5002,46,670,Paras,Rock Smash,8,tutor,,0
5003,46,742,Paras,Sludge Bomb,8,tutor,,0
5004,46,929,Paras,X-Scissor,8,tutor,,0
5005,47,2,Parasect,Absorb,8,level_up,,1
5006,47,150,Parasect,Cross Poison,8,level_up,,1
5007,47,595,Parasect,Poison Powder,8,level_up,,1
5008,47,695,Parasect,Scratch,8,level_up,,1
5009,47,805,Parasect,Stun Spore,8,level_up,,1
5010,47,595,Parasect,Poison Powder,8,level_up,,6
5011,47,805,Parasect,Stun Spore,8,level_up,,6
5012,47,2,Parasect,Absorb,8,level_up,,11
5013,47,293,Parasect,Fury Cutter,8,level_up,,17
5014,47,780,Parasect,Spore,8,level_up,,22
5015,47,738,Parasect,Slash,8,level_up,,29
5016,47,353,Parasect,Growth,8,level_up,,37
5017,47,336,Parasect,Giga Drain,8,level_up,,44
5018,47,30,Parasect,Aromatherapy,8,level_up,,51
5019,47,642,Parasect,Rage Powder,8,level_up,,59
5020,47,929,Parasect,X-Scissor,8,level_up,,66
5021,47,2,Parasect,Absorb,8,egg,,1
5022,47,150,Parasect,Cross Poison,8,egg,,1
5023,47,595,Parasect,Poison Powder,8,egg,,1
5024,47,695,Parasect,Scratch,8,egg,,1
5025,47,805,Parasect,Stun Spore,8,egg,,1
5026,47,595,Parasect,Poison Powder,8,egg,,1
5027,47,805,Parasect,Stun Spore,8,egg,,1
5028,47,2,Parasect,Absorb,8,egg,,1
5029,47,293,Parasect,Fury Cutter,8,egg,,1
5030,47,780,Parasect,Spore,8,egg,,1
5031,47,738,Parasect,Slash,8,egg,,1
5032,47,353,Parasect,Growth,8,egg,,1
5033,47,336,Parasect,Giga Drain,8,egg,,1
5034,47,30,Parasect,Aromatherapy,8,egg,,1
5035,47,642,Parasect,Rage Powder,8,egg,,1
5036,47,929,Parasect,X-Scissor,8,egg,,1
5037,47,2,Parasect,Absorb,8,TM,,0
5038,47,150,Parasect,Cross Poison,8,TM,,0
5039,47,595,Parasect,Poison Powder,8,TM,,0
5040,47,695,Parasect,Scratch,8,TM,,0
5041,47,805,Parasect,Stun Spore,8,TM,,0
5042,47,595,Parasect,Poison Powder,8,TM,,0
5043,47,805,Parasect,Stun Spore,8,TM,,0
5044,47,2,Parasect,Absorb,8,TM,,0
5045,47,293,Parasect,Fury Cutter,8,TM,,0
5046,47,780,Parasect,Spore,8,TM,,0
5047,47,738,Parasect,Slash,8,TM,,0
5048,47,353,Parasect,Growth,8,TM,,0
5049,47,336,Parasect,Giga Drain,8,TM,,0
5050,47,30,Parasect,Aromatherapy,8,TM,,0
5051,47,642,Parasect,Rage Powder,8,TM,,0
5052,47,929,Parasect,X-Scissor,8,TM,,0
5053,47,2,Parasect,Absorb,8,TR,,0
5054,47,150,Parasect,Cross Poison,8,TR,,0
5055,47,595,Parasect,Poison Powder,8,TR,,0
5056,47,695,Parasect,Scratch,8,TR,,0
5057,47,805,Parasect,Stun Spore,8,TR,,0
5058,47,595,Parasect,Poison Powder,8,TR,,0
5059,47,805,Parasect,Stun Spore,8,TR,,0
5060,47,2,Parasect,Absorb,8,TR,,0
5061,47,293,Parasect,Fury Cutter,8,TR,,0
5062,47,780,Parasect,Spore,8,TR,,0
5063,47,738,Parasect,Slash,8,TR,,0
5064,47,353,Parasect,Growth,8,TR,,0
5065,47,336,Parasect,Giga Drain,8,TR,,0
5066,47,30,Parasect,Aromatherapy,8,TR,,0
5067,47,642,Parasect,Rage Powder,8,TR,,0
5068,47,929,Parasect,X-Scissor,8,TR,,0
